,geo_level,region,state,year,week,age,flu_deaths,pneu_deaths,pneu_flu_deaths,all_deaths
23903,State,,Maine,2017,51,All,,,23.0,298.0
23904,National,,,2017,18,65 years and older,48.0,2707.0,2755.0,38480.0
23905,National,,,2017,25,0-17 years,1.0,19.0,20.0,804.0
23906,State,,Maine,2014,15,All,,,19.0,266.0
23907,Region,6,,2016,49,All,2.0,439.0,441.0,6395.0
23908,State,,Louisiana,2017,36,All,,,36.0,825.0
23909,State,,Delaware,2011,33,All,,,8.0,160.0
23910,State,,Arkansas,2016,14,All,,,57.0,621.0
23911,State,,Wisconsin,2010,36,All,,,65.0,896.0
23912,State,,Virginia,2017,31,All,,,61.0,1194.0
23913,State,,New Hampshire,2017,14,All,,,12.0,244.0
23914,State,,Delaware,2013,33,All,,,8.0,128.0
23915,State,,Maine,2013,30,All,,,16.0,225.0
23916,State,,Montana,2014,42,All,,,7.0,172.0
23918,State,,South Dakota,2010,11,All,,,16.0,129.0
23919,State,,Nebraska,2012,51,All,,,28.0,343.0
23920,State,,North Carolina,2010,3,All,,,161.0,1576.0
23921,State,,Oklahoma,2012,29,All,,,47.0,638.0
23922,State,,North Dakota,2017,43,All,,,10.0,147.0
23923,State,,Kentucky,2013,30,All,,,61.0,779.0
23924,Region,1,,2013,51,All,1.0,189.0,190.0,2452.0
23925,State,,Wisconsin,2016,31,All,,,41.0,934.0
23926,State,,Alabama,2010,29,All,,,53.0,880.0
23927,State,,Colorado,2014,35,All,,,39.0,629.0
23928,State,,Idaho,2012,25,All,,,11.0,182.0
23929,State,,Nevada,2016,17,All,,,36.0,461.0
23930,State,,Missouri,2010,10,All,,,100.0,1130.0
23931,State,,West Virginia,2011,11,All,,,55.0,476.0
23932,State,,Minnesota,2013,3,All,,,112.0,876.0
23933,State,,Tennessee,2012,25,All,,,83.0,1093.0
23934,State,,Utah,2011,4,All,,,33.0,297.0
23935,State,,Louisiana,2017,40,All,,,47.0,848.0
23936,State,,District of Columbia,2016,32,All,,,5.0,95.0
23937,State,,Missouri,2010,16,All,,,75.0,1087.0
23938,State,,North Dakota,2017,6,All,,,9.0,134.0
23939,National,,,2017,48,All,83.0,3492.0,3575.0,54760.0
23940,State,,Nebraska,2011,8,All,,,30.0,310.0
23941,State,,Kentucky,2013,38,All,,,59.0,775.0
23942,State,,Hawaii,2013,32,All,,,26.0,206.0
23943,State,,Wisconsin,2015,9,All,,,71.0,1026.0
23944,State,,Iowa,2016,35,All,,,39.0,566.0
23945,State,,California,2016,14,All,,,421.0,5185.0
23946,State,,Iowa,2018,19,All,,,42.0,571.0
23947,State,,Kansas,2014,32,All,,,32.0,469.0
23948,State,,Ohio,2016,13,All,,,186.0,2414.0
23949,State,,Mississippi,2012,8,All,,,35.0,579.0
23950,State,,North Dakota,2011,50,All,,,9.0,128.0
23951,State,,Texas,2010,2,All,,,313.0,3548.0
23952,State,,Maryland,2010,5,All,,,81.0,881.0
23953,State,,Arizona,2010,8,All,,,62.0,905.0
23954,State,,Arizona,2014,25,All,,,53.0,912.0
23955,State,,Connecticut,2013,4,All,,,73.0,713.0
23956,State,,Montana,2010,43,All,,,15.0,188.0
23957,State,,Arizona,2016,32,All,,,42.0,1008.0
23958,State,,California,2017,39,All,,,299.0,4982.0
23959,State,,Wyoming,2010,51,All,,,8.0,85.0
23960,State,,Utah,2010,13,All,,,23.0,310.0
23961,State,,Florida,2012,33,All,,,152.0,3208.0
23962,State,,Colorado,2015,26,All,,,30.0,629.0
23963,Region,2,,2010,41,All,0.0,351.0,351.0,4178.0
23964,State,,Ohio,2013,30,All,,,110.0,2012.0
23965,State,,Missouri,2016,1,All,,,104.0,1233.0
23966,Region,7,,2012,40,All,0.0,164.0,164.0,2422.0
23967,State,,Pennsylvania,2017,32,All,,,122.0,2441.0
23968,State,,Texas,2011,33,All,,,160.0,3023.0
23969,Region,3,,2015,43,All,4.0,289.0,293.0,5372.0
23970,Region,5,,2015,20,All,4.0,554.0,558.0,8695.0
23971,State,,Tennessee,2015,7,All,,,107.0,1390.0
23972,Region,3,,2012,19,All,0.0,313.0,313.0,4882.0
23973,State,,West Virginia,2015,52,All,,,32.0,427.0
23974,State,,Missouri,2013,50,All,,,73.0,1126.0
23975,Region,6,,2014,4,All,82.0,645.0,727.0,6642.0
23976,State,,South Dakota,2017,33,All,,,8.0,131.0
23977,State,,Illinois,2016,5,All,,,169.0,2169.0
23978,Region,3,,2014,35,All,0.0,258.0,258.0,4680.0
23979,State,,Massachusetts,2012,52,All,,,131.0,1227.0
23980,State,,Hawaii,2014,21,All,,,23.0,201.0
23981,State,,Utah,2011,23,All,,,26.0,291.0
23982,State,,Kentucky,2010,1,All,,,83.0,926.0
23983,State,,Delaware,2014,31,All,,,6.0,133.0
23984,State,,Kentucky,2010,26,All,,,65.0,784.0
23985,State,,Hawaii,2017,52,All,,,34.0,246.0
23986,National,,,2010,8,18-64 years,18.0,689.0,707.0,12392.0
23987,Region,7,,2010,30,All,0.0,129.0,129.0,2199.0
23988,State,,North Dakota,2012,3,All,,,11.0,111.0
23989,State,,Vermont,2012,24,All,,,4.0,90.0
23990,State,,Iowa,2014,49,All,,,32.0,583.0
23991,State,,Oregon,2015,23,All,,,33.0,612.0
23992,State,,Washington,2015,9,All,,,87.0,1092.0
23993,Region,3,,2014,7,All,21.0,437.0,458.0,5668.0
23994,National,,,2012,51,18-64 years,25.0,676.0,701.0,13005.0
23995,National,,,2010,51,0-17 years,3.0,25.0,28.0,690.0
23996,State,,Arkansas,2011,31,All,,,46.0,594.0
23997,State,,Nebraska,2014,2,All,,,36.0,338.0
23998,National,,,2014,33,18-64 years,2.0,515.0,517.0,12139.0
23999,State,,Florida,2012,14,All,,,197.0,3403.0
24000,Region,8,,2017,40,All,0.0,119.0,119.0,1686.0
24001,State,,Oklahoma,2017,43,All,,,64.0,736.0
24002,State,,Connecticut,2010,28,All,,,38.0,527.0
24003,State,,Utah,2017,24,All,,,22.0,353.0
24004,State,,Missouri,2016,25,All,,,52.0,1104.0
24005,State,,Ohio,2013,48,All,,,142.0,2043.0
24006,State,,Kansas,2012,16,All,,,34.0,476.0
24007,State,,Arkansas,2010,22,All,,,43.0,533.0
24008,State,,Illinois,2016,4,All,,,140.0,2102.0
24009,State,,Arkansas,2015,29,All,,,47.0,613.0
24010,State,,District of Columbia,2011,48,All,,,10.0,76.0
24011,State,,Nebraska,2016,7,All,,,37.0,339.0
24013,State,,New Mexico,2015,12,All,,,36.0,359.0
24014,State,,Minnesota,2014,33,All,,,34.0,750.0
24015,Region,9,,2015,43,All,2.0,421.0,423.0,6194.0
24016,State,,Mississippi,2010,44,All,,,26.0,525.0
24017,State,,Virginia,2010,9,All,,,102.0,1219.0
24018,State,,Minnesota,2015,43,All,,,42.0,835.0
24019,Region,8,,2016,51,All,7.0,105.0,112.0,1693.0
24020,State,,Oklahoma,2012,22,All,,,43.0,643.0
24021,State,,Pennsylvania,2012,21,All,,,124.0,2360.0
24022,State,,New Jersey,2014,18,All,,,93.0,1386.0
24023,National,,,2015,17,18-64 years,13.0,614.0,627.0,12862.0
24024,State,,North Carolina,2016,49,All,,,123.0,1841.0
24025,State,,South Dakota,2018,11,All,,,22.0,155.0
24026,State,,Arizona,2012,26,All,,,58.0,912.0
24027,State,,North Carolina,2017,35,All,,,96.0,1758.0
24028,State,,Wyoming,2012,9,All,,,6.0,82.0
24029,Region,5,,2011,47,All,1.0,649.0,650.0,8384.0
24030,National,,,2012,50,All,97.0,3959.0,4056.0,51361.0
24031,State,,Washington,2011,27,All,,,59.0,884.0
24032,Region,6,,2010,24,All,0.0,392.0,392.0,5355.0
24033,State,,Rhode Island,2011,43,All,,,16.0,182.0
24034,State,,New Jersey,2011,15,All,,,103.0,1354.0
24035,State,,Vermont,2010,4,All,,,12.0,113.0
24036,State,,Wisconsin,2014,48,All,,,64.0,1071.0
24037,State,,Washington,2010,35,All,,,61.0,837.0
24038,Region,8,,2016,31,All,0.0,88.0,88.0,1555.0
24039,State,,Ohio,2017,24,All,,,105.0,2213.0
24040,State,,New York,2012,6,All,,,157.0,1973.0
24041,State,,Nebraska,2017,47,All,,,25.0,334.0
24042,State,,Illinois,2014,23,All,,,114.0,1884.0
24043,State,,Massachusetts,2010,37,All,,,73.0,954.0
24044,State,,Alaska,2014,49,All,,,6.0,91.0
24045,State,,Texas,2011,32,All,,,152.0,3035.0
24046,State,,South Dakota,2010,16,All,,,18.0,187.0
24047,State,,South Dakota,2011,47,All,,,10.0,131.0
24048,State,,Illinois,2013,47,All,,,127.0,1940.0
24049,Region,2,,2010,10,All,1.0,371.0,372.0,4293.0
24050,State,,Kansas,2011,26,All,,,28.0,420.0
24051,State,,Louisiana,2015,12,All,,,50.0,849.0
24052,Region,1,,2014,10,All,12.0,226.0,238.0,2569.0
24053,State,,Florida,2014,38,All,,,170.0,3374.0
24054,State,,Oklahoma,2012,51,All,,,69.0,762.0
24055,Region,8,,2010,27,All,0.0,91.0,91.0,1319.0
24056,State,,Arizona,2011,16,All,,,62.0,917.0
24057,State,,West Virginia,2016,24,All,,,28.0,439.0
24058,State,,West Virginia,2010,52,All,,,50.0,429.0
24059,State,,North Dakota,2015,45,All,,,10.0,125.0
24060,State,,Colorado,2011,51,All,,,42.0,678.0
24061,State,,Florida,2010,26,All,,,171.0,3094.0
24062,State,,Rhode Island,2011,47,All,,,20.0,156.0
24063,State,,California,2014,34,All,,,310.0,4456.0
24064,Region,9,,2017,43,All,7.0,446.0,453.0,6621.0
24065,State,,South Dakota,2015,41,All,,,18.0,161.0
24067,State,,Indiana,2013,14,All,,,111.0,1222.0
24068,State,,Connecticut,2013,33,All,,,44.0,503.0
24069,State,,Alaska,2013,33,All,,,0.0,72.0
24070,State,,Louisiana,2014,30,All,,,47.0,822.0
24071,State,,Alabama,2010,38,All,,,53.0,881.0
24072,State,,Connecticut,2010,19,All,,,45.0,557.0
24073,Region,7,,2014,31,All,0.0,146.0,146.0,2260.0
24074,Region,10,,2014,36,All,0.0,83.0,83.0,1859.0
24075,State,,Kentucky,2017,14,All,,,87.0,959.0
24076,State,,Pennsylvania,2010,24,All,,,134.0,2252.0
24077,Region,3,,2010,46,All,2.0,331.0,333.0,5031.0
24078,State,,New Hampshire,2017,23,All,,,10.0,221.0
24079,State,,Nebraska,2011,30,All,,,16.0,286.0
24080,State,,New Hampshire,2012,52,All,,,37.0,263.0
24081,State,,Maryland,2015,50,All,,,73.0,912.0
24082,Region,2,,2016,27,All,1.0,284.0,285.0,4188.0
24083,State,,North Dakota,2014,35,All,,,9.0,112.0
24085,State,,Delaware,2014,46,All,,,8.0,170.0
24086,State,,Arizona,2012,34,All,,,38.0,872.0
24087,State,,Indiana,2015,37,All,,,84.0,1168.0
24088,State,,Ohio,2010,33,All,,,143.0,1963.0
24089,Region,7,,2010,34,All,0.0,135.0,135.0,2110.0
24090,State,,Kentucky,2014,33,All,,,47.0,789.0
24091,State,,Utah,2014,1,All,,,23.0,263.0
24092,National,,,2010,39,65 years and older,2.0,2685.0,2687.0,32676.0
24093,State,,Vermont,2013,33,All,,,4.0,99.0
24094,State,,Michigan,2017,33,All,,,101.0,1820.0
24095,State,,Connecticut,2014,35,All,,,30.0,504.0
24096,Region,7,,2013,3,All,46.0,302.0,348.0,2989.0
24097,State,,Delaware,2014,1,All,,,14.0,158.0
24098,State,,Texas,2015,48,All,,,267.0,3591.0
24099,State,,Alaska,2017,34,All,,,2.0,85.0
24100,State,,North Carolina,2011,15,All,,,125.0,1532.0
24101,State,,West Virginia,2016,19,All,,,32.0,431.0
24102,Region,10,,2015,48,All,0.0,157.0,157.0,2214.0
24103,National,,,2011,30,All,3.0,2990.0,2993.0,44984.0
24104,State,,Indiana,2012,34,All,,,71.0,1099.0
24105,State,,Minnesota,2018,22,All,,,44.0,732.0
24106,Region,4,,2013,18,All,2.0,731.0,733.0,10554.0
24107,Region,3,,2011,13,All,8.0,465.0,473.0,5297.0
24108,State,,Kentucky,2013,24,All,,,65.0,786.0
24109,Region,9,,2011,10,All,20.0,739.0,759.0,6752.0
24110,State,,Maine,2012,9,All,,,21.0,219.0
24112,State,,Oregon,2014,43,All,,,36.0,656.0
24113,State,,Connecticut,2011,23,All,,,45.0,530.0
24114,State,,Kansas,2016,11,All,,,38.0,503.0
24115,State,,Maine,2010,8,All,,,22.0,276.0
24116,State,,Ohio,2013,29,All,,,141.0,1980.0
24117,State,,Illinois,2013,51,All,,,152.0,2086.0
24118,State,,Oregon,2014,9,All,,,49.0,680.0
24119,State,,Wisconsin,2014,29,All,,,47.0,856.0
24120,State,,Utah,2018,28,All,,,10.0,331.0
24121,State,,Arkansas,2015,19,All,,,40.0,596.0
24122,State,,Missouri,2012,19,All,,,55.0,980.0
24123,Region,4,,2016,4,All,8.0,922.0,930.0,12616.0
24124,State,,Delaware,2013,49,All,,,10.0,175.0
24125,National,,,2013,16,65 years and older,16.0,3164.0,3180.0,36463.0
24126,Region,5,,2010,46,All,1.0,638.0,639.0,8515.0
24127,Region,3,,2012,25,All,0.0,335.0,335.0,4776.0
24128,State,,Utah,2011,3,All,,,27.0,294.0
24129,State,,Hawaii,2016,33,All,,,17.0,210.0
24131,National,,,2015,43,65 years and older,9.0,2580.0,2589.0,36910.0
24132,State,,Oklahoma,2014,22,All,,,38.0,692.0
24133,State,,Tennessee,2011,25,All,,,96.0,1063.0
24134,State,,Rhode Island,2018,28,All,,,14.0,177.0
24135,State,,Michigan,2014,38,All,,,108.0,1740.0
24136,State,,Missouri,2017,12,All,,,92.0,1328.0
24137,State,,Utah,2017,42,All,,,25.0,354.0
24138,State,,Tennessee,2014,49,All,,,130.0,1339.0
24139,State,,New Mexico,2016,2,All,,,30.0,362.0
24140,National,,,2012,29,18-64 years,1.0,546.0,547.0,12182.0
24141,State,,Alabama,2015,38,All,,,56.0,967.0
24142,Region,1,,2017,50,All,5.0,185.0,190.0,2634.0
24143,Region,10,,2014,20,All,1.0,116.0,117.0,1922.0
24144,State,,Alabama,2012,37,All,,,33.0,900.0
24145,State,,Texas,2015,40,All,,,210.0,3511.0
24146,State,,Illinois,2010,32,All,,,134.0,1812.0
24147,State,,Vermont,2015,40,All,,,8.0,123.0
24148,State,,Kentucky,2016,52,All,,,98.0,1014.0
24149,State,,Connecticut,2016,11,All,,,45.0,583.0
24150,State,,Idaho,2016,26,All,,,7.0,265.0
24151,State,,Alabama,2013,38,All,,,50.0,885.0
24152,State,,California,2012,24,All,,,370.0,4428.0
24153,State,,Tennessee,2017,43,All,,,94.0,1336.0
24154,State,,Maryland,2011,36,All,,,65.0,756.0
24155,State,,Pennsylvania,2010,36,All,,,118.0,2148.0
24156,State,,Virginia,2013,51,All,,,86.0,1304.0
24157,State,,Delaware,2014,40,All,,,11.0,156.0
24158,Region,2,,2014,38,All,0.0,298.0,298.0,4026.0
24159,State,,Arkansas,2011,49,All,,,49.0,592.0
24160,Region,10,,2011,44,All,0.0,129.0,129.0,1850.0
24161,State,,Hawaii,2017,8,All,,,26.0,214.0
24162,State,,Minnesota,2017,42,All,,,51.0,880.0
24163,Region,6,,2011,38,All,0.0,368.0,368.0,5301.0
24164,Region,9,,2016,12,All,32.0,610.0,642.0,7103.0
24165,State,,Utah,2013,33,All,,,17.0,321.0
24166,State,,Minnesota,2011,34,All,,,58.0,702.0
24167,State,,South Carolina,2011,25,All,,,55.0,785.0
24168,State,,Minnesota,2012,37,All,,,40.0,746.0
24169,State,,Illinois,2015,22,All,,,107.0,1943.0
24170,State,,Hawaii,2013,44,All,,,21.0,189.0
24171,Region,6,,2012,30,All,0.0,364.0,364.0,5615.0
24172,State,,Illinois,2011,32,All,,,132.0,1902.0
24173,State,,Tennessee,2015,15,All,,,89.0,1194.0
24174,State,,Michigan,2011,36,All,,,108.0,1602.0
24175,State,,West Virginia,2017,35,All,,,28.0,429.0
24176,State,,Montana,2010,26,All,,,11.0,163.0
24177,State,,Missouri,2011,41,All,,,65.0,1010.0
24178,State,,Illinois,2012,11,All,,,198.0,2077.0
24179,State,,Wyoming,2010,18,All,,,5.0,82.0
24180,State,,Washington,2010,38,All,,,71.0,913.0
24181,State,,Minnesota,2018,29,All,,,39.0,767.0
24182,Region,10,,2017,18,All,1.0,127.0,128.0,2132.0
24183,State,,Washington,2015,8,All,,,83.0,1034.0
24184,State,,Oklahoma,2018,2,All,,,112.0,981.0
24185,State,,Kansas,2010,31,All,,,39.0,433.0
24186,State,,New York City,2013,29,All,,,89.0,973.0
24187,State,,Rhode Island,2015,5,All,,,21.0,212.0
24188,State,,Maryland,2016,31,All,,,50.0,934.0
24189,Region,9,,2010,38,All,0.0,456.0,456.0,5677.0
24190,State,,Connecticut,2011,52,All,,,54.0,565.0
24191,State,,California,2014,24,All,,,317.0,4497.0
24192,State,,Maryland,2012,10,All,,,69.0,832.0
24193,Region,4,,2014,46,All,7.0,710.0,717.0,11246.0
24194,State,,Colorado,2014,14,All,,,51.0,691.0
24195,State,,Virginia,2015,15,All,,,75.0,1238.0
24196,Region,5,,2014,34,All,1.0,523.0,524.0,8339.0
24197,State,,District of Columbia,2015,50,All,,,4.0,90.0
24198,State,,Nevada,2014,31,All,,,26.0,389.0
24199,State,,New Jersey,2015,18,All,,,91.0,1380.0
24200,State,,Oklahoma,2012,14,All,,,46.0,679.0
24201,State,,New York City,2012,7,All,,,89.0,948.0
24202,National,,,2014,22,0-17 years,1.0,19.0,20.0,694.0
24203,State,,District of Columbia,2012,18,All,,,4.0,101.0
24204,State,,Montana,2015,1,All,,,17.0,234.0
24205,State,,Rhode Island,2016,1,All,,,15.0,208.0
24206,State,,Vermont,2016,47,All,,,3.0,111.0
24207,State,,Oklahoma,2011,12,All,,,57.0,708.0
24208,State,,Arizona,2011,32,All,,,43.0,850.0
24209,State,,North Carolina,2015,45,All,,,122.0,1650.0
24210,State,,New York City,2010,42,All,,,113.0,1036.0
24211,State,,New Mexico,2017,41,All,,,22.0,338.0
24212,Region,4,,2010,49,All,1.0,746.0,747.0,11091.0
24213,State,,North Dakota,2012,14,All,,,8.0,105.0
24214,State,,Arkansas,2014,8,All,,,52.0,608.0
24215,State,,Oklahoma,2013,37,All,,,49.0,664.0
24216,State,,Utah,2014,18,All,,,25.0,300.0
24217,State,,Mississippi,2016,31,All,,,34.0,581.0
24218,State,,Connecticut,2018,5,All,,,85.0,654.0
24219,State,,West Virginia,2018,21,All,,,36.0,412.0
24220,State,,Louisiana,2016,46,All,,,51.0,879.0
24221,State,,Pennsylvania,2010,26,All,,,154.0,2168.0
24222,State,,North Dakota,2010,40,All,,,12.0,129.0
24223,State,,Hawaii,2014,17,All,,,21.0,190.0
24224,State,,Ohio,2010,40,All,,,168.0,1994.0
24225,State,,Kentucky,2015,20,All,,,75.0,876.0
24227,State,,New York,2013,21,All,,,143.0,1801.0
24228,State,,Illinois,2014,32,All,,,120.0,1873.0
24229,State,,New Mexico,2012,23,All,,,18.0,285.0
24230,State,,Kentucky,2016,18,All,,,78.0,856.0
24231,Region,8,,2014,11,All,5.0,121.0,126.0,1507.0
24232,State,,Virginia,2017,8,All,,,95.0,1462.0
24233,State,,Wyoming,2010,26,All,,,4.0,78.0
24234,State,,Arizona,2012,51,All,,,76.0,989.0
24235,State,,Kansas,2018,3,All,,,77.0,614.0
24236,State,,Connecticut,2013,27,All,,,33.0,530.0
24237,State,,Alabama,2013,17,All,,,78.0,962.0
24238,State,,North Dakota,2015,34,All,,,6.0,126.0
24239,State,,Missouri,2013,14,All,,,86.0,1136.0
24240,National,,,2015,50,65 years and older,21.0,2857.0,2878.0,38567.0
24241,State,,Oklahoma,2010,49,All,,,60.0,755.0
24242,State,,Ohio,2012,45,All,,,145.0,2154.0
24243,National,,,2012,34,All,4.0,2964.0,2968.0,46193.0
24244,State,,Pennsylvania,2013,20,All,,,141.0,2357.0
24246,State,,Nebraska,2016,17,All,,,29.0,297.0
24247,State,,Utah,2012,5,All,,,22.0,295.0
24249,State,,Connecticut,2010,5,All,,,60.0,617.0
24250,National,,,2010,23,65 years and older,1.0,2737.0,2738.0,32321.0
24251,National,,,2016,7,65 years and older,74.0,3291.0,3365.0,41466.0
24252,State,,Michigan,2011,24,All,,,130.0,1642.0
24253,State,,Alabama,2014,50,All,,,86.0,1053.0
24254,State,,Arkansas,2013,39,All,,,33.0,525.0
24255,State,,Missouri,2017,46,All,,,67.0,1152.0
24256,State,,Nevada,2012,1,All,,,33.0,426.0
24257,State,,Delaware,2017,18,All,,,6.0,169.0
24258,State,,Rhode Island,2017,11,All,,,23.0,194.0
24259,Region,3,,2010,49,All,0.0,375.0,375.0,5300.0
24260,State,,Maryland,2012,50,All,,,66.0,928.0
24261,State,,Illinois,2013,46,All,,,122.0,1871.0
24262,State,,Washington,2015,25,All,,,53.0,996.0
24263,Region,4,,2017,10,All,115.0,844.0,959.0,12780.0
24264,National,,,2012,44,65 years and older,3.0,2729.0,2732.0,35793.0
24265,State,,West Virginia,2011,4,All,,,41.0,465.0
24266,State,,Louisiana,2013,20,All,,,36.0,791.0
24267,State,,South Carolina,2017,43,All,,,70.0,957.0
24268,State,,Kansas,2010,11,All,,,31.0,494.0
24269,State,,Colorado,2012,51,All,,,40.0,670.0
24270,State,,Michigan,2012,30,All,,,71.0,1605.0
24271,National,,,2017,22,0-17 years,0.0,16.0,16.0,737.0
24272,State,,Utah,2014,39,All,,,21.0,312.0
24273,State,,Oregon,2017,1,All,,,89.0,904.0
24274,State,,Connecticut,2011,39,All,,,42.0,516.0
24275,State,,North Carolina,2012,45,All,,,116.0,1727.0
24276,State,,Washington,2011,35,All,,,65.0,850.0
24277,State,,California,2015,3,All,,,667.0,5558.0
24278,State,,Texas,2014,13,All,,,284.0,3521.0
24279,National,,,2017,21,All,24.0,3091.0,3115.0,50972.0
24280,State,,South Carolina,2014,53,All,,,124.0,1047.0
24281,State,,California,2013,1,All,,,532.0,5421.0
24282,State,,Indiana,2015,52,All,,,95.0,1236.0
24283,State,,Idaho,2010,23,All,,,10.0,225.0
24284,State,,Virginia,2010,24,All,,,75.0,1175.0
24285,State,,Oklahoma,2015,45,All,,,63.0,763.0
24286,National,,,2010,11,65 years and older,7.0,3531.0,3538.0,36194.0
24287,State,,South Carolina,2017,18,All,,,45.0,876.0
24288,State,,Utah,2017,15,All,,,18.0,358.0
24289,State,,Idaho,2015,28,All,,,12.0,239.0
24290,State,,North Dakota,2010,35,All,,,10.0,107.0
24291,State,,Alaska,2011,7,All,,,6.0,67.0
24292,State,,Indiana,2017,45,All,,,86.0,1221.0
24293,State,,Oregon,2012,37,All,,,25.0,603.0
24294,Region,7,,2016,7,All,8.0,200.0,208.0,2684.0
24295,Region,3,,2011,2,All,14.0,443.0,457.0,5425.0
24296,State,,New Hampshire,2014,49,All,,,23.0,222.0
24297,State,,Alaska,2013,31,All,,,8.0,62.0
24298,State,,Alabama,2017,43,All,,,59.0,962.0
24299,State,,North Dakota,2013,36,All,,,4.0,98.0
24300,State,,Delaware,2016,19,All,,,8.0,174.0
24301,State,,Colorado,2013,48,All,,,49.0,677.0
24302,National,,,2014,6,65 years and older,114.0,3512.0,3626.0,39009.0
24303,Region,8,,2017,24,All,1.0,80.0,81.0,1569.0
24304,State,,New York City,2015,32,All,,,85.0,935.0
24305,State,,South Dakota,2012,16,All,,,8.0,126.0
24306,State,,Idaho,2012,49,All,,,11.0,211.0
24307,State,,North Carolina,2014,30,All,,,106.0,1495.0
24308,State,,North Carolina,2017,5,All,,,156.0,1803.0
24309,State,,Alabama,2011,3,All,,,77.0,1019.0
24310,Region,1,,2016,43,All,1.0,173.0,174.0,2391.0
24311,Region,5,,2017,46,All,6.0,522.0,528.0,9534.0
24312,State,,Tennessee,2014,32,All,,,68.0,1197.0
24313,State,,New York City,2010,2,All,,,138.0,1082.0
24314,National,,,2016,28,18-64 years,0.0,554.0,554.0,13159.0
24315,State,,Idaho,2015,32,All,,,17.0,232.0
24316,National,,,2014,40,0-17 years,1.0,13.0,14.0,703.0
24317,State,,Iowa,2015,42,All,,,34.0,546.0
24318,State,,Pennsylvania,2016,25,All,,,116.0,2322.0
24319,State,,Washington,2018,3,All,,,133.0,1198.0
24320,State,,North Dakota,2014,17,All,,,11.0,132.0
24321,State,,Maryland,2010,40,All,,,50.0,790.0
24322,State,,New Mexico,2014,12,All,,,20.0,329.0
24323,National,,,2011,24,65 years and older,0.0,2763.0,2763.0,33431.0
24324,Region,1,,2015,9,All,30.0,272.0,302.0,2716.0
24325,State,,Alaska,2016,38,All,,,1.0,64.0
24326,State,,Delaware,2018,22,All,,,16.0,155.0
24327,Region,6,,2017,33,All,1.0,346.0,347.0,5942.0
24328,State,,New Mexico,2017,34,All,,,13.0,283.0
24329,State,,Virginia,2015,36,All,,,74.0,1149.0
24330,Region,3,,2014,52,All,59.0,459.0,518.0,5775.0
24331,State,,Florida,2017,21,All,,,172.0,3724.0
24332,State,,Wyoming,2015,12,All,,,1.0,93.0
24333,State,,Tennessee,2013,36,All,,,94.0,1130.0
24334,State,,Florida,2013,39,All,,,177.0,3224.0
24335,State,,Missouri,2012,13,All,,,90.0,1060.0
24336,State,,Oregon,2015,6,All,,,54.0,772.0
24337,State,,Connecticut,2014,29,All,,,25.0,503.0
24338,State,,Virginia,2011,16,All,,,82.0,1155.0
24339,State,,Nebraska,2013,50,All,,,32.0,292.0
24340,Region,5,,2010,3,All,3.0,725.0,728.0,8726.0
24341,State,,Iowa,2012,25,All,,,29.0,519.0
24342,State,,North Carolina,2013,35,All,,,125.0,1518.0
24343,State,,New Hampshire,2011,8,All,,,24.0,241.0
24344,National,,,2013,15,65 years and older,23.0,3291.0,3314.0,37699.0
24345,State,,Utah,2015,22,All,,,31.0,372.0
24346,State,,New Hampshire,2012,21,All,,,16.0,208.0
24347,State,,Hawaii,2017,46,All,,,25.0,196.0
24348,State,,Rhode Island,2015,38,All,,,16.0,193.0
24349,State,,Oregon,2013,28,All,,,28.0,595.0
24350,State,,Missouri,2015,21,All,,,89.0,1163.0
24351,Region,4,,2013,3,All,76.0,1107.0,1183.0,12350.0
24352,State,,Colorado,2013,44,All,,,43.0,625.0
24353,State,,Maine,2011,44,All,,,24.0,268.0
24354,State,,South Dakota,2018,36,All,,,10.0,151.0
24355,State,,Alabama,2010,13,All,,,73.0,909.0
24357,State,,Montana,2017,35,All,,,11.0,168.0
24358,State,,Kentucky,2017,51,All,,,95.0,1028.0
24359,State,,New Hampshire,2010,32,All,,,13.0,175.0
